Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell.	schwarze person		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell.	schwarze person		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell.	schwarze person		traurig		traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich Schimmel auf dem Brot gesehen habe. Ich hatte Angst, dass es schimmelt und dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte.	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich Schimmel auf dem Brot gesehen habe. Ich hatte Angst, dass es schimmelt und dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte.	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich Schimmel auf dem Brot gesehen habe. Ich hatte Angst, dass es schimmelt und dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte, und ich hatte Angst, dass es mir schaden könnte. Ich hatte Angst, dass es mir schaden könnte.	schwarze person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich mich nach viel Alkohol übergeben habe. Ich war sehr enttäuscht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich er.	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mich nach viel Alkohol übergeben habe. Ich war sehr enttäuscht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich er.	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mich nach viel Alkohol übergeben habe. Ich war sehr enttäuscht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich erlebt hatte. Ich fühlte mich sehr schlecht und enttäuscht von dem, was ich er.	schwarze person		verärgert		verärgert	sadness
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen.	schwarze person		freude		freude	anticipation
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen.	schwarze person		freude		freude	joy
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen.	schwarze person		freude		freude	joy
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen.	schwarze person		freude		freude	joy
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen.	schwarze person		freude		freude	joy
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen. Ich bin so dankbar für die Chance, diesen Urlaub zu erleben und endlich meine Familie und Freunde zu sehen.	schwarze person		freude		freude	surprise
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und ich sie noch immer so sehr vermisse. Ich bin traurig, dass sie nicht mehr da ist und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr.	schwarze person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und ich sie noch immer so sehr vermisse. Ich bin traurig, dass sie nicht mehr da ist und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr.	schwarze person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und ich sie noch immer so sehr vermisse. Ich bin traurig, dass sie nicht mehr da ist und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr mit ihr zusammen sein kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich nicht mehr.	schwarze person		traurigkeit		traurigkeit	sadness
