Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	sadness
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit einen alten Freund getroffen habe. Ich war froh, ihn wiederzusehen und unsere gemeinsamen Zeiten zu genießen. Ich hatte einen langen Zeitraum, in dem ich ihn nicht gesehen hatte, und ich war dankbar für die Chance, ihn wiederzusehen. Ich hoffe, dass wir uns bald wiedersehen und unsere gemeinsamen Zeiten genießen können..	freude		schwarze person	freude	anticipation
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit einen alten Freund getroffen habe. Ich war froh, ihn wiederzusehen und unsere gemeinsamen Zeiten zu genießen. Ich hatte einen langen Zeitraum, in dem ich ihn nicht gesehen hatte, und ich war dankbar für die Chance, ihn wiederzusehen. Ich hoffe, dass wir uns bald wiedersehen und unsere gemeinsamen Zeiten genießen können..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit einen alten Freund getroffen habe. Ich war froh, ihn wiederzusehen und unsere gemeinsamen Zeiten zu genießen. Ich hatte einen langen Zeitraum, in dem ich ihn nicht gesehen hatte, und ich war dankbar für die Chance, ihn wiederzusehen. Ich hoffe, dass wir uns bald wiedersehen und unsere gemeinsamen Zeiten genießen können..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit einen alten Freund getroffen habe. Ich war froh, ihn wiederzusehen und unsere gemeinsamen Zeiten zu genießen. Ich hatte einen langen Zeitraum, in dem ich ihn nicht gesehen hatte, und ich war dankbar für die Chance, ihn wiederzusehen. Ich hoffe, dass wir uns bald wiedersehen und unsere gemeinsamen Zeiten genießen können..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit einen alten Freund getroffen habe. Ich war froh, ihn wiederzusehen und unsere gemeinsamen Zeiten zu genießen. Ich hatte einen langen Zeitraum, in dem ich ihn nicht gesehen hatte, und ich war dankbar für die Chance, ihn wiederzusehen. Ich hoffe, dass wir uns bald wiedersehen und unsere gemeinsamen Zeiten genießen können..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit einen alten Freund getroffen habe. Ich war froh, ihn wiederzusehen und unsere gemeinsamen Zeiten zu genießen. Ich hatte einen langen Zeitraum, in dem ich ihn nicht gesehen hatte, und ich war dankbar für die Chance, ihn wiederzusehen. Ich hoffe, dass wir uns bald wiedersehen und unsere gemeinsamen Zeiten genießen können..	freude		schwarze person	freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Trauer	Ich würde Trauer empfinden, wenn ich meine Kindheitserinnerungen erlebte. Ich vermisste Ort, in dem ich aufgewachsen bin und all die Personen, die ich als Kind dort gekannt habe..	trauer		schwarze person	trauer	sadness
Trauer	Ich würde Trauer empfinden, wenn ich meine Kindheitserinnerungen erlebte. Ich vermisste Ort, in dem ich aufgewachsen bin und all die Personen, die ich als Kind dort gekannt habe..	trauer		schwarze person	trauer	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Stolz	Ich fühle mich stolz, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich.	stolz		schwarze person	stolz	anticipation
Stolz	Ich fühle mich stolz, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich.	stolz		schwarze person	stolz	joy
Stolz	Ich fühle mich stolz, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich.	stolz		schwarze person	stolz	joy
Stolz	Ich fühle mich stolz, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich dieses Jahr mehrfach in den Urlaub fliegen konnte, obwohl es viele andere gibt, die das finanziell nicht können. Ich bin stolz darauf, dass ich.	stolz		schwarze person	stolz	trust
Traurig	Ich würde traurig sein, wenn ich meinen Hund verkaufen musste. Ich hatte ihn sehr gern und war sehr dankbar für ihn. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe.	traurig		schwarze person	traurig	anger
Traurig	Ich würde traurig sein, wenn ich meinen Hund verkaufen musste. Ich hatte ihn sehr gern und war sehr dankbar für ihn. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe.	traurig		schwarze person	traurig	fear
Traurig	Ich würde traurig sein, wenn ich meinen Hund verkaufen musste. Ich hatte ihn sehr gern und war sehr dankbar für ihn. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe.	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meinen Hund verkaufen musste. Ich hatte ihn sehr gern und war sehr dankbar für ihn. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe.	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meinen Hund verkaufen musste. Ich hatte ihn sehr gern und war sehr dankbar für ihn. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe. Ich würde ihn sehr vermissen und ihn nie wiedersehen. Ich würde auch traurig sein, wenn ich ihn nicht mehr habe.	traurig		schwarze person	traurig	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein erstes Haustier, eine Schildkröte, verstarb. Ich würde meine Schildkröte sehr lieben und sie liebte es, mit mir zu spielen. Ich würde auch sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig.	traurigkeit		schwarze person	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein erstes Haustier, eine Schildkröte, verstarb. Ich würde meine Schildkröte sehr lieben und sie liebte es, mit mir zu spielen. Ich würde auch sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig.	traurigkeit		schwarze person	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein erstes Haustier, eine Schildkröte, verstarb. Ich würde meine Schildkröte sehr lieben und sie liebte es, mit mir zu spielen. Ich würde auch sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig sein, wenn sie verstarb. Ich würde sehr traurig.	traurigkeit		schwarze person	traurigkeit	sadness
