Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Traurig	Ich fühle mich traurig, weil ich mich beim Sport verletzt habe. Ich bin traurig, dass ich mich so schwer verletzt habe und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig,	Frau		traurig	traurig	anger
Traurig	Ich fühle mich traurig, weil ich mich beim Sport verletzt habe. Ich bin traurig, dass ich mich so schwer verletzt habe und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig,	Frau		traurig	traurig	fear
Traurig	Ich fühle mich traurig, weil ich mich beim Sport verletzt habe. Ich bin traurig, dass ich mich so schwer verletzt habe und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig,	Frau		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich mich beim Sport verletzt habe. Ich bin traurig, dass ich mich so schwer verletzt habe und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig,	Frau		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich mich beim Sport verletzt habe. Ich bin traurig, dass ich mich so schwer verletzt habe und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig, dass ich nicht mehr spielen kann und dass ich nicht mehr spielen kann. Ich bin traurig,	Frau		traurig	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich vergessen habe, meinem Mann das Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen. Ich fühlte mich verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich vergessen habe, meinem Mann das Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen. Ich fühlte mich verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich vergessen habe, meinem Mann das Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen. Ich fühlte mich verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich ihn enttäuscht hatte und ihn enttäuscht hatte. Ich fühlte mich auch verärgert, weil ich	Frau		verärgert	verärgert	sadness
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich hatte Angst, dass sie krank wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst,	Frau		traurig	traurig	anger
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich hatte Angst, dass sie krank wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst,	Frau		traurig	traurig	fear
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich hatte Angst, dass sie krank wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst,	Frau		traurig	traurig	sadness
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich hatte Angst, dass sie krank wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst,	Frau		traurig	traurig	sadness
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich hatte Angst, dass sie krank wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst, dass sie sterben wird. Ich hatte Angst, dass sie sterben wird und ich hatte Angst,	Frau		traurig	traurig	sadness
Freude	Ich würde Freude empfinden, wenn ich mich über das Ergebnis eines wichtigen Ereignisses freue.	Frau		freude	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich mich über das Ergebnis eines wichtigen Ereignisses freue.	Frau		freude	freude	joy
Freude	Ich würde Freude empfinden, wenn ich mich über das Ergebnis eines wichtigen Ereignisses freue.	Frau		freude	freude	joy
Freude	Ich würde Freude empfinden, wenn ich mich über das Ergebnis eines wichtigen Ereignisses freue.	Frau		freude	freude	joy
Freude	Ich würde Freude empfinden, wenn ich mich über das Ergebnis eines wichtigen Ereignisses freue.	Frau		freude	freude	joy
Freude	Ich würde Freude empfinden, wenn ich mich über das Ergebnis eines wichtigen Ereignisses freue.	Frau		freude	freude	surprise
Verärgert	Ich fühlte mich verärgert, weil ich etwas Wichtiges bei einem Vortrag vergaß. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich etwas Wichtiges bei einem Vortrag vergaß. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich etwas Wichtiges bei einem Vortrag vergaß. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so frustriert, dass ich nicht mehr daran gedacht habe, was ich sagen sollte. Ich war so enttäuscht, dass ich nicht mehr daran gedacht habe, was ich	Frau		verärgert	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		wut	wut	anger
Verärgert	Ich fühlte mich verärgert, als mein Sohn mit einer schlechten Note weinend nach Hause kam, obwohl er so viel gelernt hatte. Ich hatte erwartet, dass er eine gute Note bekommen würde, aber er hatte keine. Ich war enttäuscht und frustriert, dass er eine schlechte Note bekommen hatte. Ich würde verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Sohn mit einer schlechten Note weinend nach Hause kam, obwohl er so viel gelernt hatte. Ich hatte erwartet, dass er eine gute Note bekommen würde, aber er hatte keine. Ich war enttäuscht und frustriert, dass er eine schlechte Note bekommen hatte. Ich würde verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Sohn mit einer schlechten Note weinend nach Hause kam, obwohl er so viel gelernt hatte. Ich hatte erwartet, dass er eine gute Note bekommen würde, aber er hatte keine. Ich war enttäuscht und frustriert, dass er eine schlechte Note bekommen hatte. Ich würde verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	sadness
