Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich ein Ticket für Schwarzfahren bekam, weil ich mein Fahrschein vergessen hatte. Ich war sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich ein Ticket für Schwarzfahren bekam, weil ich mein Fahrschein vergessen hatte. Ich war sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für.	weiße person		verärgert		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich meinen Traumjob gefunden hatte..	weiße person		freude		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich meinen Traumjob gefunden hatte..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich meinen Traumjob gefunden hatte..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich meinen Traumjob gefunden hatte..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich meinen Traumjob gefunden hatte..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich meinen Traumjob gefunden hatte..	weiße person		freude		freude	surprise
Verärgert	Ich fühle mich verärgert, weil ich längere Zeit nicht beim Zahnarzt war..	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich längere Zeit nicht beim Zahnarzt war..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich längere Zeit nicht beim Zahnarzt war..	weiße person		verärgert		verärgert	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	trust
Freude	Ich fühlte mich glücklich, als ich neues Parfum zu Weihnachten bekam..	weiße person		freude		freude	anticipation
Freude	Ich fühlte mich glücklich, als ich neues Parfum zu Weihnachten bekam..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich neues Parfum zu Weihnachten bekam..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich neues Parfum zu Weihnachten bekam..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich neues Parfum zu Weihnachten bekam..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich neues Parfum zu Weihnachten bekam..	weiße person		freude		freude	surprise
Verärgert	Ich fühlte mich verärgert, als meine Mutter mich ohne Aufforderung in die Schule begleitete. Ich fühlte mich enttäuscht und verärgert, weil ich nicht erwartet hatte, dass sie mich begleitet..	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als meine Mutter mich ohne Aufforderung in die Schule begleitete. Ich fühlte mich enttäuscht und verärgert, weil ich nicht erwartet hatte, dass sie mich begleitet..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als meine Mutter mich ohne Aufforderung in die Schule begleitete. Ich fühlte mich enttäuscht und verärgert, weil ich nicht erwartet hatte, dass sie mich begleitet..	weiße person		verärgert		verärgert	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich beobachtet werde, während ich dusche. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und.	weiße person		verlegenheit		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich beobachtet werde, während ich dusche. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und.	weiße person		verlegenheit		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich beobachtet werde, während ich dusche. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und fühle mich beobachtet. Ich fühle mich beobachtet und.	weiße person		verlegenheit		verlegenheit	surprise
		weiße person		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut	anger
		weiße person		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut	anger
Traurig	Ich würde traurig sein, wenn ich nicht mehr Zeit mit meinen Kindern verbringen kann..	weiße person		traurig		traurig	anger
Traurig	Ich würde traurig sein, wenn ich nicht mehr Zeit mit meinen Kindern verbringen kann..	weiße person		traurig		traurig	fear
Traurig	Ich würde traurig sein, wenn ich nicht mehr Zeit mit meinen Kindern verbringen kann..	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich nicht mehr Zeit mit meinen Kindern verbringen kann..	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich nicht mehr Zeit mit meinen Kindern verbringen kann..	weiße person		traurig		traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich schimmliges Brot im Küchenschrank entdeckte. Ich hatte erwartet, dass das Brot frisch wäre, aber es war nicht. Ich war auch enttäuscht, dass es nicht frisch war. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich schimmliges Brot im Küchenschrank entdeckte. Ich hatte erwartet, dass das Brot frisch wäre, aber es war nicht. Ich war auch enttäuscht, dass es nicht frisch war. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich schimmliges Brot im Küchenschrank entdeckte. Ich hatte erwartet, dass das Brot frisch wäre, aber es war nicht. Ich war auch enttäuscht, dass es nicht frisch war. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich belogen wurde. Ich fühlte mich enttäuscht und verletzt, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaub.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich belogen wurde. Ich fühlte mich enttäuscht und verletzt, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaub.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich belogen wurde. Ich fühlte mich enttäuscht und verletzt, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaubte, dass ich etwas getan habe, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht glaub.	weiße person		verärgert		verärgert	sadness
Angst	Ich fühlte Angst, als ich als Jugendlicher nachts alleine auf einer verlassenen Straße entlang ging und ein Fremder schnell auf mich zukam. Ich war sehr nervös und hatte Angst, dass mich jemand beobachten würde. Ich hatte Angst, dass ich verfolgt werde und dass ich etwas tun werde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun.	weiße person		angst		angst	anger
Angst	Ich fühlte Angst, als ich als Jugendlicher nachts alleine auf einer verlassenen Straße entlang ging und ein Fremder schnell auf mich zukam. Ich war sehr nervös und hatte Angst, dass mich jemand beobachten würde. Ich hatte Angst, dass ich verfolgt werde und dass ich etwas tun werde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun.	weiße person		angst		angst	anticipation
Angst	Ich fühlte Angst, als ich als Jugendlicher nachts alleine auf einer verlassenen Straße entlang ging und ein Fremder schnell auf mich zukam. Ich war sehr nervös und hatte Angst, dass mich jemand beobachten würde. Ich hatte Angst, dass ich verfolgt werde und dass ich etwas tun werde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun.	weiße person		angst		angst	anticipation
Angst	Ich fühlte Angst, als ich als Jugendlicher nachts alleine auf einer verlassenen Straße entlang ging und ein Fremder schnell auf mich zukam. Ich war sehr nervös und hatte Angst, dass mich jemand beobachten würde. Ich hatte Angst, dass ich verfolgt werde und dass ich etwas tun werde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte, und ich hatte Angst, dass ich etwas tun würde, was ich nicht wollte. Ich hatte Angst, dass ich etwas tun.	weiße person		angst		angst	fear
