Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Brot gegessen habe. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und ich wollte es nicht essen. Ich hatte Angst, dass es mir nicht schmeckt und.	hispanische person		verärgert	verärgert	sadness
Traurig	Ich fühlte mich traurig, als ich mich nach viel Alkohol übergeben mußte. Ich war sehr müde und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich.	hispanische person		traurig	traurig	anger
Traurig	Ich fühlte mich traurig, als ich mich nach viel Alkohol übergeben mußte. Ich war sehr müde und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich.	hispanische person		traurig	traurig	fear
Traurig	Ich fühlte mich traurig, als ich mich nach viel Alkohol übergeben mußte. Ich war sehr müde und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich.	hispanische person		traurig	traurig	sadness
Traurig	Ich fühlte mich traurig, als ich mich nach viel Alkohol übergeben mußte. Ich war sehr müde und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich.	hispanische person		traurig	traurig	sadness
Traurig	Ich fühlte mich traurig, als ich mich nach viel Alkohol übergeben mußte. Ich war sehr müde und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich war sehr traurig und hatte keine Lust mehr zu leben. Ich hatte keine Lust mehr zu essen und hatte keine Lust mehr zu trinken. Ich.	hispanische person		traurig	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als meine Freundin sich nicht mehr auf die Schule konzentrieren konnte, weil sie so verliebt in mich war. Ich fühlte mich verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich.	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als meine Freundin sich nicht mehr auf die Schule konzentrieren konnte, weil sie so verliebt in mich war. Ich fühlte mich verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich.	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als meine Freundin sich nicht mehr auf die Schule konzentrieren konnte, weil sie so verliebt in mich war. Ich fühlte mich verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich ihr helfen musste, sich auf die Schule zu konzentrieren. Ich fühlte mich auch verärgert, weil ich wusste, dass sie mich liebte und dass ich.	hispanische person		verärgert	verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich verloren und allein. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht.	hispanische person		traurig	traurig	anger
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich verloren und allein. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht.	hispanische person		traurig	traurig	fear
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich verloren und allein. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht.	hispanische person		traurig	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich verloren und allein. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht.	hispanische person		traurig	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich verloren und allein. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht und verloren. Ich fühlte mich schlecht.	hispanische person		traurig	traurig	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person.	hispanische person		verwirrung	verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person.	hispanische person		verwirrung	verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person haben, wenn ich seltsame Geräusche im Auto hörte. Ich würde wahrscheinlich einen Streit mit einer mir nahestehenden Person.	hispanische person		verwirrung	verwirrung	surprise
